id,county,Math_2016,CR_2016,Writing_2016,total_2016,income2016,freelunch_2016,dropout_2016,hispanic_percent,black_percent,white_percent,other_percent,state_code,geometry
77,Henderson,465,463,420,1348,47300,46.54227751,1.72,23.24426924,4.102788728,66.84187473,5.811067309,NC,"{""type"": ""Polygon"",""coordinates"": [[[-82.5698758866624, 35.149607359900145], [-82.58907130363033, 35.18506463469092], [-82.59608163346273, 35.242582193438395], [-82.61045570028455, 35.26769373531779], [-82.607945846378, 35.29317935416594], [-82.74373946412274, 35.41814354468312], [-82.7140071055339, 35.43926197939888], [-82.66883217000586, 35.45527688736574], [-82.61852956704654, 35.43778805086889], [-82.56377917286947, 35.438537085475076], [-82.55097652977985, 35.42700954701209], [-82.52674477590216, 35.42843680010254], [-82.51935933302022, 35.444031266485354], [-82.4747641364975, 35.44452034842165], [-82.40890529853647, 35.46903837142125], [-82.37352681768968, 35.4574956543747], [-82.36467640837657, 35.46357646432753], [-82.37080290949218, 35.47888870230351], [-82.32271332329346, 35.49527784265124], [-82.25793807042527, 35.46384916079111], [-82.27451738340177, 35.45172546144232], [-82.27856120672, 35.435760544373515], [-82.25811425596339, 35.39347373584798], [-82.31539786766879, 35.30973172904193], [-82.34114779072613, 35.285611353849035], [-82.34492461602512, 35.243305947673335], [-82.35787194779688, 35.243046823868085], [-82.3507000411655, 35.1927881507342], [-82.35996234439614, 35.18306463614047], [-82.37121599490263, 35.182839754805286], [-82.38945070595925, 35.20835655968518], [-82.43776139179829, 35.16967619297293], [-82.46658598820413, 35.173617237076925], [-82.5244796442779, 35.15467747304361], [-82.5698758866624, 35.149607359900145]]]}"
8,Hertford,516,510,480,1506,30100,70.49237171,2.66,3.459972863,78.79918589,14.58616011,3.15468114,NC,"{""type"": ""Polygon"",""coordinates"": [[[-76.74473627459679, 36.23407363945698], [-76.98036969357753, 36.23039239261074], [-76.99443117482541, 36.235736704534936], [-77.12975788276273, 36.2336192662271], [-77.21735379927844, 36.24113779368635], [-77.14164727244116, 36.417218117798114], [-77.1390080120441, 36.456631045432005], [-77.1270144962464, 36.47086348001001], [-77.08296132538828, 36.470249394926554], [-77.07499624710911, 36.48366933495008], [-77.09181966071941, 36.50767107889267], [-77.15410749083013, 36.52640476645712], [-77.17704201975633, 36.55643753667065], [-76.92381636341604, 36.55429797803798], [-76.9081070474778, 36.50443674549464], [-76.94545309754633, 36.45911473829864], [-76.95335663262667, 36.41938518437573], [-76.94319366436642, 36.40188365588923], [-76.92376088128981, 36.39259881790143], [-76.7410223912057, 36.31532190341274], [-76.70716850323947, 36.266288344007435], [-76.74473627459679, 36.23407363945698]]]}"
91,Hoke,534,517,494,1545,44200,55.90361446,1.77,20.7585305,35.69135656,26.70312686,16.84698609,NC,"{""type"": ""Polygon"",""coordinates"": [[[-79.34006415240287, 34.835771599070256], [-79.3604407014699, 34.94487209761168], [-79.39817605889478, 34.99637686511011], [-79.45512227089135, 35.03751574792582], [-79.34980610923463, 35.14095629253079], [-79.23504057996088, 35.203368452336136], [-79.14702862520447, 35.173710587955995], [-79.12175245008775, 35.170346174614934], [-79.09692629666161, 35.17696844038793], [-79.10659360387254, 35.11938685184771], [-79.09406728352927, 35.03802109633051], [-79.03336020187785, 34.95398691474206], [-79.18161155141766, 34.832046059770306], [-79.34006415240287, 34.835771599070256]]]}"
92,Hyde,443,451,423,1317,36900,63.06954436,3.14,19.49152542,23.72881356,53.38983051,3.389830508,NC,"{""type"": ""MultiPolygon"",""coordinates"": [[[[-76.51859537599793, 35.57781017333246], [-76.53924933569613, 35.59420164486197], [-76.58553132354689, 35.60962018472686], [-76.60760466212153, 35.63523168739083], [-76.60857448554378, 35.66431851584429], [-76.63347886306948, 35.70316683125239], [-76.40808311377386, 35.699281372882695], [-76.27309074910704, 35.68966514445464], [-76.29727458424824, 35.61186122747279], [-76.23243695931659, 35.59483292888651], [-76.20987624833893, 35.60455649528428], [-76.166946551684, 35.69700779720001], [-76.10438203619869, 35.663805034205424], [-76.02084449993629, 35.66925948151745], [-75.90765645546735, 35.665806276052805], [-75.89112184937687, 35.631437352326515], [-76.05260830212751, 35.41477488341082], [-76.18125223717378, 35.34170186672222], [-76.49845096083162, 35.416383761463536], [-76.53340211015711, 35.45036529458294], [-76.45808224867017, 35.50459174270516], [-76.44617369149714, 35.55103162926811], [-76.51859537599793, 35.57781017333246]]], [[[-76.01662796195058, 35.0696051385049], [-75.97531320442097, 35.1163551240479], [-75.85354936385197, 35.16745519839027], [-75.76331154493319, 35.19245821080705], [-75.81115029597298, 35.16419428952], [-75.90356248583893, 35.13266417535066], [-76.0024976331343, 35.06960534572106], [-76.01662796195058, 35.0696051385049]]]]}"
42,Iredell,476,471,427,1374,54000,38.54678007,2.66,12.35597551,14.40485947,67.33837921,5.900785807,NC,"{""type"": ""Polygon"",""coordinates"": [[[-80.72630968327994, 35.50770635696807], [-80.77602410317553, 35.506946650729766], [-80.9551429932203, 35.50925581578755], [-80.95087050687201, 35.528802360534755], [-80.96123147017097, 35.543698612074074], [-80.93107183186487, 35.61972616854373], [-81.0033776825335, 35.69718978479054], [-81.05457975902951, 35.713535461549185], [-81.0720058608346, 35.7437820788375], [-81.10868902641454, 35.77203335993893], [-81.04890364223274, 35.836101280452674], [-80.99514508819468, 35.977210562487805], [-81.0203688376235, 36.03506780032186], [-80.98875138184367, 36.05348164974684], [-80.8772050073844, 36.05254031854628], [-80.68936185086253, 36.045614273886045], [-80.70575964248485, 35.851795832239674], [-80.76591381962338, 35.682176404318064], [-80.72630968327994, 35.50770635696807]]]}"
71,Jackson,528,470,458,1456,38100,48.98236092,2.81,12.56713212,1.530612245,73.79162191,12.11063373,NC,"{""type"": ""Polygon"",""coordinates"": [[[-83.10615694952598, 35.000366708619254], [-83.16137057542367, 35.05931431787532], [-83.14492792150321, 35.08337848568544], [-83.14807107979183, 35.091473643907634], [-83.17701741569036, 35.11158946324419], [-83.1933517991684, 35.139312084123176], [-83.21780449727427, 35.15908832798124], [-83.21990867374801, 35.22262479085443], [-83.2326501880711, 35.230906806246864], [-83.26381021418273, 35.22186912533121], [-83.28485280778474, 35.22673269576945], [-83.31051119310442, 35.260084913417806], [-83.33169174086346, 35.31944141195713], [-83.32968537041617, 35.364008737906644], [-83.3645920200718, 35.41342761575726], [-83.35290347465424, 35.45599623825732], [-83.30973402890483, 35.46357320067305], [-83.24717738763349, 35.50708880101398], [-83.22653140575737, 35.51355487760807], [-83.18126415543105, 35.512510197348846], [-83.14223773773539, 35.4844956089036], [-83.12809969011722, 35.45671693605393], [-83.08757805243137, 35.446429016450566], [-83.04590413749638, 35.40709565982125], [-83.03845741043578, 35.39003239350836], [-82.98521689679207, 35.35642540359406], [-82.95347707987109, 35.30863192928474], [-82.91896781900198, 35.2908722094657], [-82.92671247109335, 35.228008732868794], [-82.97857354677502, 35.18582853705641], [-82.99044666998508, 35.15827282879247], [-82.98194091294633, 35.12760198822522], [-83.05195370961343, 35.063567584924996], [-83.04372230676752, 35.040159463470275], [-83.00714658276537, 35.02429318129255], [-83.10615694952598, 35.000366708619254]]]}"
59,Johnston,465,431,396,1292,50100,41.84952978,1.67,22.03722974,15.9527113,57.66851659,4.341542375,NC,"{""type"": ""Polygon"",""coordinates"": [[[-78.53847450362923, 35.31528035609765], [-78.5391990867288, 35.33662703941116], [-78.60055651629126, 35.40319222544988], [-78.62291073636773, 35.44657608811852], [-78.68847874645138, 35.50768646421693], [-78.70870470117578, 35.51426277980694], [-78.70295170718448, 35.52009907469365], [-78.47736241799753, 35.69576745308383], [-78.25426609460025, 35.815680231715774], [-78.23376625191938, 35.74594888639491], [-78.21126625527594, 35.738350218086666], [-78.2053379564152, 35.725552133752515], [-78.18664514223788, 35.72526990534568], [-78.16152049393651, 35.7094507130398], [-78.16216141351238, 35.68314109914041], [-78.12461565887183, 35.5976779549282], [-78.06504282666383, 35.582198234492736], [-78.1456889204652, 35.42915470048102], [-78.15660682899212, 35.35079440811564], [-78.17717645171412, 35.33976253070196], [-78.20875572791688, 35.3393391880917], [-78.23694733076488, 35.3147959365249], [-78.26788584280388, 35.31752347100516], [-78.30984934231931, 35.280449081319404], [-78.41640646974066, 35.24924165451171], [-78.4933525118295, 35.25978533065776], [-78.53847450362923, 35.31528035609765]]]}"
88,Jones,521,501,467,1489,38900,63.97400186,0.32,10.15553522,39.70722781,46.29460201,3.84263495,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.04867368219986, 34.83135240368228], [-77.05713499137278, 34.81520876267743], [-77.07280638675414, 34.8156016445125], [-77.1003647370241, 34.797657502313065], [-77.15949480010705, 34.78865867442698], [-77.1639352351512, 34.774678007480624], [-77.19251604174747, 34.80444750956575], [-77.17973634784731, 34.83230974233102], [-77.20594427041729, 34.83566275878341], [-77.22266853109612, 34.884669535500315], [-77.28510224138188, 34.92656237430596], [-77.33481728292594, 34.93270084215469], [-77.36965456697276, 34.9144100791274], [-77.49932080293321, 34.96266719958966], [-77.63894527759008, 34.98418333391616], [-77.68268684715102, 34.96688819272276], [-77.73162394743488, 35.00099939135286], [-77.59918645438489, 35.07103223618323], [-77.53274658231757, 35.14504508175525], [-77.51046012192468, 35.15593227048679], [-77.52800102148116, 35.239860150186324], [-77.47378431251835, 35.22735527671537], [-77.4230927130269, 35.1944679485169], [-77.20518907113042, 35.08821397833431], [-77.1789200197939, 35.053518896375735], [-77.14012314579696, 35.05439635319567], [-77.13079204680196, 35.06944174856452], [-77.11026055185297, 35.066195448433376], [-77.10304290225477, 35.024420204797245], [-77.10920758294743, 34.830589381985455], [-77.04867368219986, 34.83135240368228]]]}"
65,Lee,488,478,445,1411,46100,63.27021341,2.74,33.59507007,21.50879634,40.15505417,4.741079416,NC,"{""type"": ""Polygon"",""coordinates"": [[[-79.18218958088967, 35.30469601378064], [-79.26406752294476, 35.34472561669996], [-79.28447541345564, 35.392960979465656], [-79.30294604010784, 35.40895910292374], [-79.32433136923477, 35.41498199596048], [-79.33083868184426, 35.4449721832536], [-79.36223338025452, 35.47056353414623], [-79.3434186711724, 35.49179215605387], [-79.34269351822839, 35.5103920855885], [-79.33129486821552, 35.52212979303947], [-79.31260257207857, 35.52701667529546], [-79.31475383842417, 35.539280504570925], [-79.30511010205116, 35.54285498329189], [-79.2858761428779, 35.544556694183264], [-79.2758360537992, 35.53042781588009], [-79.22687678138644, 35.56551515802525], [-79.22024715943984, 35.550951229398905], [-79.20947425041929, 35.553602508333114], [-79.19398577510117, 35.5752809965192], [-79.13234554728743, 35.624764836635265], [-79.06703008189602, 35.59885727388592], [-79.03823812203503, 35.54961504780978], [-78.97422785941717, 35.51731010062262], [-79.18218958088967, 35.30469601378064]]]}"
79,Lenoir,483,470,441,1394,36000,59.30364006,2.71,12.85602591,47.2914107,36.68044231,3.172121077,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.83628069547365, 35.1719052171817], [-77.82976540504208, 35.34251223731109], [-77.80488501278664, 35.36475165963617], [-77.76039611815283, 35.36210043250601], [-77.698114711743, 35.36998174365341], [-77.68416740659805, 35.346102050027724], [-77.66574915382971, 35.33983464192485], [-77.62149700365612, 35.36664810191178], [-77.55841455138453, 35.38125098717578], [-77.53686842251919, 35.40214402251597], [-77.53466359079684, 35.41798637122747], [-77.49436336357552, 35.40760686208239], [-77.47357279662533, 35.42169061906722], [-77.44363322187874, 35.354758194192954], [-77.40117406131401, 35.34293247167898], [-77.38584591949792, 35.32942462020054], [-77.41283965754208, 35.33138167320229], [-77.44989648565846, 35.30222237089766], [-77.44819487837516, 35.28583830734579], [-77.42933401189391, 35.26000130169816], [-77.47378431251835, 35.22735527671537], [-77.52800102148116, 35.239860150186324], [-77.51046012192468, 35.15593227048679], [-77.53274658231757, 35.14504508175525], [-77.59918645438489, 35.07103223618323], [-77.73162394743488, 35.00099939135286], [-77.74448777109508, 35.00260930548637], [-77.75469632691004, 35.01824578494516], [-77.75130093475339, 35.095840154587506], [-77.76383652801974, 35.128776178583045], [-77.83628069547365, 35.1719052171817]]]}"
70,Lincoln,514,512,477,1503,49700,42.35758107,2.09,10.91004002,6.177135897,78.4409257,4.471898382,NC,"{""type"": ""Polygon"",""coordinates"": [[[-80.95656869218958, 35.39759049925374], [-81.4448858454541, 35.41350040043266], [-81.51531576824672, 35.521555338046184], [-81.50677079555012, 35.546629477409105], [-81.52345687665189, 35.56139191911456], [-80.96123147017097, 35.543698612074074], [-80.95087050687201, 35.528802360534755], [-80.9551429932203, 35.50925581578755], [-80.94199678574115, 35.451266063220615], [-80.95366222655711, 35.436194351399735], [-80.95656869218958, 35.39759049925374]]]}"
83,Macon,504,501,483,1488,37900,52.26906243,1.69,17.27210418,0.822481151,78.22709618,3.678318483,NC,"{""type"": ""Polygon"",""coordinates"": [[[-83.10615694952598, 35.000366708619254], [-83.51288766206532, 34.99211577565049], [-83.52710180981741, 35.01982953803874], [-83.55311976697477, 35.03585501402965], [-83.56192479594934, 35.0560348113549], [-83.64345057414435, 35.127590280512315], [-83.64476313309149, 35.14345174491437], [-83.71769684871806, 35.138899982989486], [-83.73941916312151, 35.14593020557302], [-83.7129745996994, 35.180842398260864], [-83.72222224238688, 35.19736363890915], [-83.69658613280417, 35.21452626536968], [-83.69552606674523, 35.25089922836149], [-83.679083723649, 35.27231144378488], [-83.47310879069687, 35.291739771714106], [-83.42456104957338, 35.31541489118806], [-83.33169174086346, 35.31944141195713], [-83.31051119310442, 35.260084913417806], [-83.28485280778474, 35.22673269576945], [-83.26381021418273, 35.22186912533121], [-83.2326501880711, 35.230906806246864], [-83.21990867374801, 35.22262479085443], [-83.21780449727427, 35.15908832798124], [-83.1933517991684, 35.139312084123176], [-83.17701741569036, 35.11158946324419], [-83.14807107979183, 35.091473643907634], [-83.14492792150321, 35.08337848568544], [-83.16137057542367, 35.05931431787532], [-83.10615694952598, 35.000366708619254]]]}"
41,Madison,486,514,484,1484,38400,43.72367313,1.79,3.599503517,0.372362433,94.49731072,1.530823335,NC,"{""type"": ""Polygon"",""coordinates"": [[[-82.89584177054198, 35.94846258425629], [-82.85613713436204, 35.94752855742529], [-82.8085351795865, 35.92097515371632], [-82.7763084564989, 35.956677358005535], [-82.77346332684913, 35.987606907945704], [-82.76309490376848, 35.999650000209144], [-82.64375533683288, 36.05182904908485], [-82.62790879199419, 36.054446137353025], [-82.60426423690349, 36.04309405917161], [-82.59209422474343, 36.02255608871771], [-82.6056664686429, 36.003654193437214], [-82.59916490628179, 35.96340577025533], [-82.55400525294537, 35.956215939426286], [-82.50679390062717, 35.97265030470045], [-82.48380502926359, 35.947718212013655], [-82.48694715147144, 35.90499402198317], [-82.4413363367556, 35.88233985651838], [-82.40566562932236, 35.8140851853416], [-82.50040247365389, 35.796237968499945], [-82.76616222094339, 35.69410537228262], [-82.80548495774461, 35.68501055151147], [-82.8431296581005, 35.69183044969491], [-82.88097199086681, 35.67366443079459], [-82.90740251539424, 35.727950142737924], [-82.95205132909778, 35.73909956351708], [-82.9429118014406, 35.76656544357664], [-82.9626197675747, 35.79195196129736], [-82.90668912196719, 35.87231717359692], [-82.91393873465775, 35.927969735120726], [-82.89584177054198, 35.94846258425629]]]}"
39,Martin,480,506,457,1443,35900,61.06277191,3.94,7.210800859,52.28597729,37.2506904,3.252531451,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.17814130147313, 35.73235296804944], [-77.20734800447384, 35.7552865126989], [-77.26050402572923, 35.75924972893178], [-77.26418920968247, 35.78293883549639], [-77.35778942158477, 35.81546990731567], [-77.34205746728131, 35.908162616055165], [-77.40500206900396, 35.99487351236119], [-77.33189569051396, 36.068138411211855], [-77.31494255958891, 36.04824120492171], [-77.27640522382954, 36.027855849167985], [-77.21349097927398, 36.005521314626506], [-77.21522278831227, 35.98922500711744], [-77.19308148283788, 35.988252386277054], [-77.19557615816088, 35.93611343372787], [-77.18835845675862, 35.931406156076605], [-77.08969139536734, 35.925402326926374], [-77.06597840714055, 35.936167413536964], [-77.04056396704259, 35.931910364792415], [-77.03385736429338, 35.91449260343768], [-77.04799479026308, 35.85765010312806], [-77.00410122765044, 35.86199900043452], [-76.99040605276541, 35.87799784914915], [-76.93577009371145, 35.894759874972735], [-76.90448050569721, 35.86807260962587], [-76.89815492165805, 35.81434301404586], [-76.87815752635564, 35.81745208527654], [-76.85639786123976, 35.83594198303142], [-76.8345089450455, 35.884388447257805], [-76.8102007284056, 35.881470377520515], [-76.78273355324505, 35.85939507039236], [-76.80634671508786, 35.81100201613063], [-76.804942566599, 35.79053631231173], [-76.82562621001178, 35.757043343088235], [-76.83797753630985, 35.70561788757418], [-76.97958444794779, 35.65028920490491], [-77.16096691549565, 35.736938247187844], [-77.17814130147313, 35.73235296804944]]]}"
50,McDowell,405,405,371,1181,37900,61.20006469,3.47,12.45796637,2.914331465,79.88791033,4.739791833,NC,"{""type"": ""Polygon"",""coordinates"": [[[-81.8161061322582, 35.57450512742059], [-81.83171624346092, 35.56518941422529], [-81.84009326746168, 35.53736857288753], [-81.86197482748234, 35.53067352243912], [-81.96687386301353, 35.521711941657394], [-82.00142881504543, 35.54609905584934], [-82.03601386522425, 35.528711030013234], [-82.11658313363515, 35.51912723091386], [-82.17054061518463, 35.52858670031859], [-82.26784331358934, 35.568978258061435], [-82.29051162155689, 35.58942044284642], [-82.26518203647552, 35.61260648038409], [-82.2840815487702, 35.639022499780474], [-82.28902665876652, 35.6716070851725], [-82.27904795747453, 35.697672857458265], [-82.21162484473874, 35.717106417595474], [-82.16413090138543, 35.760644500889505], [-82.15443453210837, 35.79849009731031], [-82.11868958948662, 35.818651918633876], [-82.09783048579226, 35.84397839547289], [-82.03451895605829, 35.85370444846455], [-81.99073231698306, 35.872600230868386], [-81.98317933983758, 35.88770286970081], [-81.98820018733954, 35.905769321237344], [-81.94685496903476, 35.91053834930362], [-81.94478757342902, 35.91874001663089], [-81.96123012374142, 35.93934693826128], [-81.9411797847107, 35.955102048970375], [-81.90605845911567, 35.892140559130866], [-81.9060876765939, 35.84812245960743], [-81.93281395038247, 35.827724722688274], [-81.97512805963679, 35.818404657953664], [-81.98542763514902, 35.80007856457148], [-81.8654485473466, 35.71897954805333], [-81.8161061322582, 35.57450512742059]]]}"
73,Mecklenburg,497,501,466,1464,59000,44.77508262,2.4,21.95653365,39.65961412,29.40350252,8.980349704,NC,"{""type"": ""Polygon"",""coordinates"": [[[-81.04909899526545, 35.15167278695239], [-81.02376169138219, 35.14917489977895], [-81.00707592110466, 35.16339231118552], [-81.0013152083115, 35.19612925225751], [-81.01384976549704, 35.25004068001594], [-80.9794413670927, 35.333405553414906], [-80.92607294927562, 35.34881342164768], [-80.93755552183238, 35.365063519953566], [-80.98272242773432, 35.369232346418954], [-80.95656869218958, 35.39759049925374], [-80.95366222655711, 35.436194351399735], [-80.94199678574115, 35.451266063220615], [-80.9551429932203, 35.50925581578755], [-80.77602410317553, 35.506946650729766], [-80.77517710713077, 35.47971010715278], [-80.76148193224574, 35.4652757922331], [-80.7452305906429, 35.4199964715656], [-80.7625342795028, 35.400820222092264], [-80.68977845894766, 35.34090056184026], [-80.65923728389113, 35.264817834068594], [-80.53943137699254, 35.20596222878657], [-80.75947400767727, 35.03676935532566], [-80.79701173269171, 35.02834638114193], [-80.83995904272004, 35.00216643275324], [-80.89451035397356, 35.05988079504654], [-80.92759189551587, 35.101394687303724], [-81.03968521702349, 35.03734536444013], [-81.06535002604404, 35.0666253183526], [-81.02824056502361, 35.10555097719157], [-81.04883971604808, 35.13215338752184], [-81.04909899526545, 35.15167278695239]]]}"
35,Mitchell,0,0,0,0,36800,48.39400428,2.83,8.597046414,0.26371308,89.1350211,2.004219409,NC,"{""type"": ""Polygon"",""coordinates"": [[[-82.11868958948662, 35.818651918633876], [-82.1464924548227, 35.818601357891396], [-82.14085633074437, 35.900392010140024], [-82.14940990291151, 35.92156691125878], [-82.1844537814676, 35.93499296415895], [-82.19561646408086, 35.94749307165827], [-82.1988987680194, 36.00188606976728], [-82.2319509884754, 36.00399003902486], [-82.24046529318065, 35.98431750685375], [-82.25870798205935, 35.98578931141812], [-82.30154976725935, 36.02943929143733], [-82.30954520270562, 36.011586686975576], [-82.32953503461827, 36.014374780377935], [-82.34011771920602, 36.02550948880989], [-82.34435347649035, 36.070350443695695], [-82.38503529226615, 36.078616037207624], [-82.4082829248067, 36.07542661791177], [-82.37371341583972, 36.09880717961752], [-82.31178370705362, 36.1222605778027], [-82.26215994422705, 36.12048758455306], [-82.20758459589922, 36.14712755281192], [-82.15390095050219, 36.13973765478259], [-82.11792558351304, 36.09637482455396], [-82.07760214808206, 36.100260231119606], [-82.06216615025588, 36.03564883442816], [-82.04256484863899, 36.00513278433074], [-82.04894234032565, 35.96735929913284], [-82.00490186145718, 35.91456569893732], [-81.98820018733954, 35.905769321237344], [-81.98317933983758, 35.88770286970081], [-81.99073231698306, 35.872600230868386], [-82.03451895605829, 35.85370444846455], [-82.09783048579226, 35.84397839547289], [-82.11868958948662, 35.818651918633876]]]}"
75,Montgomery,416,384,363,1163,38500,69.16455696,2.31,33.26698184,19.70639463,42.1497885,4.876835034,NC,"{""type"": ""Polygon"",""coordinates"": [[[-80.07119155266328, 35.150889406268064], [-80.05884670187014, 35.17722497399121], [-80.06562153053926, 35.20808852558515], [-80.09212618664712, 35.254370617043975], [-80.09329229557478, 35.29158990262802], [-80.05052588525217, 35.3665126861527], [-80.05166231046523, 35.376949490565394], [-80.11608410437236, 35.46449924968198], [-80.16184649770759, 35.47488290315022], [-80.18168283425139, 35.50525892692904], [-80.06417821819659, 35.50583809608992], [-79.76474874630105, 35.506072457564315], [-79.70799638502004, 35.27856015062952], [-79.64813785353456, 35.189881374277505], [-79.60722908426202, 35.15933947396442], [-79.6370615800591, 35.153986355353524], [-79.69771665045491, 35.17322088437122], [-79.75960921574473, 35.16745877286898], [-79.83608964312712, 35.173947539632366], [-79.90923673959212, 35.1558667383769], [-79.97560030430935, 35.1509041704193], [-80.01046043393757, 35.13729017246406], [-80.06495833522642, 35.13672975636546], [-80.07119155266328, 35.150889406268064]]]}"
72,Moore,491,486,456,1433,51700,40.00313259,1.91,12.45518316,16.90568979,64.87139517,5.767731878,NC,"{""type"": ""Polygon"",""coordinates"": [[[-79.60722908426202, 35.15933947396442], [-79.64813785353456, 35.189881374277505], [-79.70799638502004, 35.27856015062952], [-79.76474874630105, 35.506072457564315], [-79.5551071752418, 35.51319375164918], [-79.34269351822839, 35.5103920855885], [-79.3434186711724, 35.49179215605387], [-79.36223338025452, 35.47056353414623], [-79.33083868184426, 35.4449721832536], [-79.32433136923477, 35.41498199596048], [-79.30294604010784, 35.40895910292374], [-79.28447541345564, 35.392960979465656], [-79.26406752294476, 35.34472561669996], [-79.18218958088967, 35.30469601378064], [-79.21640055409974, 35.26543559723885], [-79.16884739872934, 35.2360599094615], [-79.14658538984307, 35.21320308659445], [-79.09564435390176, 35.190125060479005], [-79.09692629666161, 35.17696844038793], [-79.12175245008775, 35.170346174614934], [-79.14702862520447, 35.173710587955995], [-79.23504057996088, 35.203368452336136], [-79.34980610923463, 35.14095629253079], [-79.45512227089135, 35.03751574792582], [-79.49482576738242, 35.062664588713616], [-79.55266658333598, 35.0642613446211], [-79.57396063374543, 35.073419728948636], [-79.57539249739538, 35.11927930666184], [-79.60722908426202, 35.15933947396442]]]}"
34,Nash,470,458,428,1356,43300,58.55335712,3.02,11.87967043,51.76598327,31.94737178,4.406974516,NC,"{""type"": ""Polygon"",""coordinates"": [[[-78.18664514223788, 35.72526990534568], [-78.2053379564152, 35.725552133752515], [-78.21126625527594, 35.738350218086666], [-78.23376625191938, 35.74594888639491], [-78.25426609460025, 35.815680231715774], [-78.13062518646639, 36.02162138843419], [-78.00599653071264, 36.196096771600246], [-77.98482401257971, 36.17759578778094], [-77.97310479917081, 36.18919238102849], [-77.95557167022025, 36.183901530872994], [-77.93893884367102, 36.187700994537224], [-77.92210760765076, 36.177882108706896], [-77.91754496687759, 36.15693203711929], [-77.88654532607205, 36.14459174508162], [-77.81100338066805, 36.13597087946725], [-77.80106948987019, 36.1444089804305], [-77.74686795949093, 36.14657594340003], [-77.71988235468096, 36.1342663193537], [-77.70020578179476, 36.14432200144829], [-77.82984927578192, 35.85465189254176], [-77.8446280357598, 35.835731244198996], [-77.87275105005959, 35.84486346748662], [-78.18664514223788, 35.72526990534568]]]}"
104,New Hanover,590,582,567,1739,49900,43.34967762,1.65,12.08647986,20.55046575,61.62839729,5.734657109,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.96044223420382, 34.189413842346156], [-77.96557720600467, 34.24245651636327], [-77.97499222754355, 34.24353222724213], [-77.98285856732358, 34.26185013558607], [-77.99993385217361, 34.26805278863965], [-77.99510431698927, 34.28296805226144], [-78.00673199266049, 34.28498597500952], [-78.01102002022061, 34.31278329731339], [-78.02563855030452, 34.32893828340288], [-77.98639149920491, 34.340084699547745], [-77.99416630124723, 34.36248429996276], [-77.97878485307457, 34.375854663520535], [-77.94952474010921, 34.36625325104775], [-77.94364979940909, 34.35660604380411], [-77.92149310813498, 34.37348209031849], [-77.88777727793384, 34.36423926540667], [-77.82808980338658, 34.38813823013503], [-77.80884765917509, 34.3596008353238], [-77.7502285911371, 34.305215245192436], [-77.86409438785397, 34.19290807661004], [-77.89410933747793, 34.069351764472565], [-77.92646681396107, 34.06220689954976], [-77.96044223420382, 34.189413842346156]]]}"
6,Northampton,504,511,478,1493,32100,79.96742671,3.3,4.146472806,76.41357027,15.5627356,3.877221325,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.21735379927844, 36.24113779368635], [-77.23429895238142, 36.21475555052368], [-77.2983037237711, 36.21168450345793], [-77.29319910913738, 36.163016991395274], [-77.3091678597051, 36.16292156835463], [-77.33468145273454, 36.18300568361906], [-77.38872207976732, 36.20325754036317], [-77.37831558071768, 36.24024080674354], [-77.41316011733002, 36.2559723466147], [-77.41854696037059, 36.281950103837474], [-77.45381152413466, 36.31990956553696], [-77.53777468238506, 36.302613336458734], [-77.5571307954833, 36.30436783566629], [-77.57164996541958, 36.31464814007586], [-77.57977568802504, 36.32842278235738], [-77.55938282068558, 36.37609855788911], [-77.56011579603954, 36.40650897955011], [-77.63567209116246, 36.440687523431485], [-77.65069546981455, 36.47273816458906], [-77.69857892774037, 36.47910819649405], [-77.74910957208128, 36.47372140525752], [-77.9009175797525, 36.51003598509688], [-77.89856873280051, 36.553092135412065], [-77.76363863658909, 36.55358909156236], [-77.31974634816565, 36.554068382535206], [-77.17704201975633, 36.55643753667065], [-77.15410749083013, 36.52640476645712], [-77.09181966071941, 36.50767107889267], [-77.07499624710911, 36.48366933495008], [-77.08296132538828, 36.470249394926554], [-77.1270144962464, 36.47086348001001], [-77.1390080120441, 36.456631045432005], [-77.14164727244116, 36.417218117798114], [-77.21735379927844, 36.24113779368635]]]}"
98,Onslow,523,530,499,1552,47200,39.1992841,1.81,13.36797537,19.17628945,57.49422633,9.961508853,NC,"{""type"": ""Polygon"",""coordinates"": [[[-77.53832634360099, 34.45717576395574], [-77.57602502376596, 34.46951242971065], [-77.68953197390167, 34.720362249194416], [-77.65496054818522, 34.91909793026388], [-77.68268684715102, 34.96688819272276], [-77.63894527759008, 34.98418333391616], [-77.49932080293321, 34.96266719958966], [-77.36965456697276, 34.9144100791274], [-77.33481728292594, 34.93270084215469], [-77.28510224138188, 34.92656237430596], [-77.22266853109612, 34.884669535500315], [-77.20594427041729, 34.83566275878341], [-77.17973634784731, 34.83230974233102], [-77.19251604174747, 34.80444750956575], [-77.1639352351512, 34.774678007480624], [-77.14863009432862, 34.7644928670915], [-77.12906707589687, 34.685075824125704], [-77.15627435019158, 34.66079946697006], [-77.53832634360099, 34.45717576395574]]]}"
